user,x,y,dem,soc,dam,group,connections,x_mean,x_std,y_mean,y_std
270,0.44530890140707524,11.524054684274788,100.0,8.88888888888889,5.984681792840932,5,"[(270, 311), (270, 296), (270, 305), (270, 306), (270, 304), (270, 313), (270, 300), (270, 301)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
271,0.24767455735848887,54.900043065864374,67.91692732590617,12.222222222222221,27.57385881161143,2,"[(271, 316), (271, 319), (271, 326), (271, 327), (271, 281), (271, 320), (271, 321), (271, 309), (271, 307), (271, 287), (271, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
272,1.4511231218169032,47.99437819043381,43.3883020497472,11.11111111111111,24.722750656125356,2,"[(272, 330), (272, 316), (272, 312), (272, 326), (272, 281), (272, 320), (272, 321), (272, 279), (272, 331), (272, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
273,1.4888677512994843,75.7815598693827,86.26304259098627,7.777777777777778,38.63521381034109,4,"[(273, 269), (273, 298), (273, 318), (273, 314), (273, 329), (273, 315), (273, 322)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
274,2.3108072503800146,34.69436831724197,96.3624143300402,10.0,18.50258778381099,2,"[(274, 335), (274, 339), (274, 299), (274, 278), (274, 323), (274, 293), (274, 280), (274, 276), (274, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
275,2.8056275644544506,66.23578066448064,91.04622004815886,4.444444444444445,34.52070411446755,4,"[(275, 336), (275, 269), (275, 308), (275, 319)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
276,1.4752043339062868,33.93325133083959,41.74948995008108,11.11111111111111,17.704227832372936,2,"[(276, 274), (276, 288), (276, 335), (276, 339), (276, 299), (276, 278), (276, 323), (276, 293), (276, 280), (276, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
277,1.241150463987363,26.927744284139138,100.0,8.88888888888889,14.08444737406325,5,"[(277, 338), (277, 303), (277, 297), (277, 290), (277, 299), (277, 292), (277, 335), (277, 293)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
278,0.8446357458167147,39.69277163442467,94.29103643710319,7.777777777777778,20.268703690120695,2,"[(278, 274), (278, 288), (278, 339), (278, 323), (278, 280), (278, 276), (278, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
279,0.6716846175951484,48.80207795719069,80.7210768804132,12.222222222222221,24.73688128739292,2,"[(279, 330), (279, 316), (279, 333), (279, 312), (279, 326), (279, 281), (279, 320), (279, 272), (279, 321), (279, 331), (279, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
280,3.2125452456541366,34.97091320031842,94.58559925873355,10.0,19.091729222986277,2,"[(280, 274), (280, 335), (280, 339), (280, 299), (280, 278), (280, 323), (280, 293), (280, 276), (280, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
281,0.9623257372962882,53.837245364431304,45.4546730157731,13.333333333333334,27.399785550863797,2,"[(281, 316), (281, 287), (281, 326), (281, 271), (281, 320), (281, 272), (281, 309), (281, 279), (281, 321), (281, 307), (281, 327), (281, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
282,2.320485022054467,85.80527984077659,99.60234618094744,5.555555555555555,44.06288243141553,4,"[(282, 291), (282, 329), (282, 284), (282, 294), (282, 334)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
283,0.5348510516749289,67.05327392144822,92.40794193414604,6.666666666666667,33.79406248656158,4,"[(283, 269), (283, 298), (283, 325), (283, 336), (283, 322), (283, 308)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
284,2.6463898635331984,84.21847718943084,87.23150328703252,6.666666666666667,43.43243352648202,4,"[(284, 289), (284, 282), (284, 291), (284, 334), (284, 329), (284, 294)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
285,3.7668473384084376,17.4688818049559,100.0,8.88888888888889,10.61786457168217,5,"[(285, 296), (285, 338), (285, 310), (285, 290), (285, 297), (285, 292), (285, 328), (285, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
286,0.7115292182822073,92.06740748252045,82.48012503606394,2.2222222222222223,46.38946835040133,4,"[(286, 337), (286, 334)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
287,1.4318390915997607,55.76974563864779,51.6322459123405,10.0,28.600792365123777,2,"[(287, 316), (287, 307), (287, 319), (287, 271), (287, 321), (287, 309), (287, 281), (287, 327), (287, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
288,1.0500016224259905,38.00566888933106,80.3408060296952,7.777777777777778,19.527835255878525,2,"[(288, 339), (288, 278), (288, 323), (288, 293), (288, 276), (288, 317), (288, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
289,1.8188194492691618,83.91284299524743,80.68466819813747,5.555555555555555,42.865831222258294,4,"[(289, 291), (289, 329), (289, 284), (289, 294), (289, 334)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
290,1.7150685173381421,23.167839474702447,100.0,11.11111111111111,12.441453996020295,5,"[(290, 338), (290, 310), (290, 303), (290, 277), (290, 292), (290, 297), (290, 299), (290, 285), (290, 237), (290, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
291,0.9616365172480552,84.73309678709887,96.88867664735346,5.555555555555555,42.84736665217346,4,"[(291, 289), (291, 329), (291, 294), (291, 284), (291, 282)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
292,3.3350787212387845,22.44722139233067,100.0,10.0,12.891150056784726,5,"[(292, 338), (292, 310), (292, 303), (292, 277), (292, 297), (292, 290), (292, 285), (292, 237), (292, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
293,2.112964046308208,32.6589772499067,48.83145126599092,8.88888888888889,17.385970648107453,2,"[(293, 274), (293, 288), (293, 339), (293, 277), (293, 299), (293, 335), (293, 280), (293, 276)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
294,1.4644569673962864,82.368225885397,94.09511767539846,5.555555555555555,41.91634142639664,4,"[(294, 289), (294, 291), (294, 282), (294, 284), (294, 334)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
295,1.3431879796415114,19.138900127004973,100.0,8.88888888888889,10.241044053323243,5,"[(295, 292), (295, 310), (295, 303), (295, 290), (295, 297), (295, 285), (295, 328), (295, 301)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
296,1.8696672047461116,12.042783963495452,100.0,10.0,6.956225584120782,5,"[(296, 304), (296, 332), (296, 270), (296, 305), (296, 285), (296, 311), (296, 313), (296, 300), (296, 328)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
297,0.9792403245055603,21.814030297272172,100.0,8.88888888888889,11.396635310888866,5,"[(297, 338), (297, 303), (297, 277), (297, 285), (297, 290), (297, 292), (297, 301), (297, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
298,2.962949271444465,70.88269919133847,97.84412601525348,6.666666666666667,36.92282423139147,4,"[(298, 269), (298, 283), (298, 318), (298, 314), (298, 273), (298, 315)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
299,1.0319757739432687,29.124999411573448,100.0,8.88888888888889,15.078487592758359,5,"[(299, 274), (299, 277), (299, 290), (299, 335), (299, 293), (299, 280), (299, 276), (299, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
300,0.001905206862793607,6.807085550279638,100.0,10.0,3.4044953785712155,5,"[(300, 311), (300, 296), (300, 332), (300, 324), (300, 270), (300, 305), (300, 306), (300, 304), (300, 313)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
301,0.1108147174820624,15.970309830324627,100.0,4.444444444444445,8.040562273903344,5,"[(301, 328), (301, 270), (301, 297), (301, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
302,1.3148440718655792,31.947458497350542,40.528848228400975,7.777777777777778,16.63115128460806,2,"[(302, 274), (302, 288), (302, 339), (302, 299), (302, 335), (302, 280), (302, 276)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
303,0.9633577453500712,25.06020065567573,100.0,7.777777777777778,13.0117792005129,5,"[(303, 338), (303, 277), (303, 290), (303, 297), (303, 292), (303, 335), (303, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
304,1.593332475028454,6.622881257234823,100.0,10.0,4.108106866131639,5,"[(304, 311), (304, 296), (304, 324), (304, 332), (304, 270), (304, 305), (304, 306), (304, 313), (304, 300)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
305,4.0155312330123145,7.820760291776409,100.0,10.0,5.918145762394362,5,"[(305, 304), (305, 296), (305, 332), (305, 324), (305, 270), (305, 306), (305, 311), (305, 313), (305, 300)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
306,1.0550035397577504,5.269268478719557,100.0,7.777777777777778,3.1621360092386537,5,"[(306, 304), (306, 324), (306, 332), (306, 270), (306, 305), (306, 311), (306, 300)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
307,0.5083363512617349,57.24654578140695,58.220124879336986,8.88888888888889,28.87744106633434,2,"[(307, 316), (307, 271), (307, 319), (307, 327), (307, 281), (307, 321), (307, 309), (307, 287)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
308,1.289054574357292,64.42178659898042,41.06953414132391,6.666666666666667,32.855420586668856,2,"[(308, 269), (308, 275), (308, 319), (308, 283), (308, 325), (308, 336)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
309,0.7634036784148359,57.00984350138609,62.956261732827855,8.88888888888889,28.886623589900463,2,"[(309, 316), (309, 271), (309, 319), (309, 327), (309, 321), (309, 281), (309, 287), (309, 307)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
310,1.8930094477407902,18.47969892154529,100.0,6.666666666666667,10.18635418464304,5,"[(310, 338), (310, 285), (310, 290), (310, 292), (310, 328), (310, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
311,2.3504855699110365,9.807274771904517,100.0,10.0,6.078880170907777,5,"[(311, 304), (311, 296), (311, 332), (311, 270), (311, 305), (311, 306), (311, 313), (311, 300), (311, 328)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
312,0.03640943256342988,47.40794980813349,84.88106938739377,10.0,23.72217962034846,2,"[(312, 330), (312, 326), (312, 333), (312, 320), (312, 272), (312, 279), (312, 321), (312, 331), (312, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
313,1.1029735941324352,9.145549862055326,100.0,8.88888888888889,5.124261728093881,5,"[(313, 311), (313, 296), (313, 332), (313, 270), (313, 305), (313, 304), (313, 300), (313, 328)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
314,1.3653346630123973,74.24155922567735,92.07347749575541,5.555555555555555,37.80344694434487,4,"[(314, 298), (314, 315), (314, 269), (314, 318), (314, 273)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
315,2.8470274165900307,74.96081125714716,86.47543920565117,6.666666666666667,38.9039193368686,4,"[(315, 269), (315, 298), (315, 318), (315, 314), (315, 273), (315, 322)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
316,2.545956720507801,53.825976564776745,52.24505059327491,12.222222222222221,28.185966642642274,2,"[(316, 326), (316, 287), (316, 281), (316, 327), (316, 272), (316, 309), (316, 279), (316, 321), (316, 307), (316, 271), (316, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
317,1.3793893317286843,42.89795132892333,67.49894508357363,11.11111111111111,22.138670330326004,2,"[(317, 330), (317, 288), (317, 339), (317, 333), (317, 312), (317, 320), (317, 278), (317, 272), (317, 279), (317, 323)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
318,0.9567398614624065,74.7291015162014,94.1859458068109,7.777777777777778,37.8429206888319,4,"[(318, 269), (318, 298), (318, 314), (318, 329), (318, 273), (318, 315), (318, 322)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
319,0.08187948625353147,60.70690101270653,43.99644944504715,10.0,30.394390249480033,2,"[(319, 275), (319, 325), (319, 327), (319, 271), (319, 309), (319, 336), (319, 307), (319, 287), (319, 308)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
320,1.582459625658728,49.17639665924867,40.23885417796882,11.11111111111111,25.379428142453698,2,"[(320, 330), (320, 326), (320, 333), (320, 312), (320, 281), (320, 321), (320, 279), (320, 272), (320, 271), (320, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
321,1.4898663570654702,51.094017247547015,90.982473938484,15.555555555555555,26.291941802306244,2,"[(321, 326), (321, 287), (321, 333), (321, 312), (321, 316), (321, 327), (321, 281), (321, 320), (321, 272), (321, 309), (321, 279), (321, 307), (321, 271), (321, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
322,1.9443617278750427,71.82431623919936,83.70800878209748,5.555555555555555,36.884338983537205,4,"[(322, 273), (322, 315), (322, 269), (322, 318), (322, 283)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
323,1.5030943327215638,38.29815634150554,45.736292749805216,7.777777777777778,19.900625337113553,2,"[(323, 274), (323, 288), (323, 339), (323, 278), (323, 280), (323, 276), (323, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
324,0.9868215859033566,2.328294507331492,100.0,5.555555555555555,1.6575580466174242,5,"[(324, 306), (324, 304), (324, 305), (324, 332), (324, 300)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
325,0.18281192375527655,64.80841529289701,57.38238336321353,5.555555555555555,32.495613608326146,2,"[(325, 336), (325, 283), (325, 269), (325, 308), (325, 319)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
326,0.08171829801495445,49.17175997172386,50.25042757371705,11.11111111111111,24.626739134869407,2,"[(326, 330), (326, 316), (326, 312), (326, 281), (326, 320), (326, 272), (326, 279), (326, 321), (326, 271), (326, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
327,1.0657316072833138,55.739695371388436,72.23858709729964,10.0,28.402713489335873,2,"[(327, 316), (327, 271), (327, 319), (327, 281), (327, 321), (327, 309), (327, 307), (327, 287), (327, 331)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
328,1.3018015015290971,13.766913158443856,100.0,7.777777777777778,7.534357329986476,5,"[(328, 311), (328, 296), (328, 310), (328, 285), (328, 313), (328, 301), (328, 295)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
329,0.6977082402577736,80.87823347207686,90.49428881108244,7.777777777777778,40.78797085616731,4,"[(329, 289), (329, 282), (329, 291), (329, 318), (329, 284), (329, 334), (329, 273)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
330,3.860661798352701,45.86265315343897,81.68834916892547,8.88888888888889,24.861657475895836,2,"[(330, 326), (330, 333), (330, 312), (330, 320), (330, 272), (330, 279), (330, 331), (330, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
331,3.6996869250526814,51.06847477264227,96.28412153638982,13.333333333333334,27.384080848847475,2,"[(331, 330), (331, 326), (331, 287), (331, 271), (331, 333), (331, 312), (331, 316), (331, 281), (331, 272), (331, 279), (331, 321), (331, 327)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
332,0.1642736930884412,6.232038563856797,100.0,8.88888888888889,3.198156128472619,5,"[(332, 304), (332, 296), (332, 324), (332, 305), (332, 306), (332, 311), (332, 313), (332, 300)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
333,1.48526604989961,47.309288266737795,99.71844123910685,7.777777777777778,24.3972771583187,2,"[(333, 330), (333, 312), (333, 320), (333, 321), (333, 279), (333, 331), (333, 317)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
334,0.115712663520535,86.14242266157018,93.40355060926035,6.666666666666667,43.12906766254536,4,"[(334, 289), (334, 282), (334, 284), (334, 329), (334, 294), (334, 286)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
335,1.302274832195103,31.28239737236823,76.18791225082676,8.88888888888889,16.292336102281666,2,"[(335, 274), (335, 303), (335, 277), (335, 299), (335, 293), (335, 280), (335, 276), (335, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
336,2.5773401810108236,63.745200145426324,99.11421779909949,5.555555555555555,33.161270163218575,2,"[(336, 283), (336, 325), (336, 308), (336, 275), (336, 319)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
337,0.598161151628502,95.35399851860456,84.4797780270919,1.1111111111111112,47.97607983511653,4,"[(337, 286)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
338,2.7098339225912955,21.88938175586734,100.0,8.88888888888889,12.299607839229317,5,"[(338, 285), (338, 310), (338, 303), (338, 277), (338, 297), (338, 290), (338, 292), (338, 237)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
339,2.549860009907607,37.20269517148607,51.44886537801261,10.0,19.876277590696837,2,"[(339, 274), (339, 288), (339, 278), (339, 323), (339, 293), (339, 280), (339, 276), (339, 317), (339, 302)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
